vehicle_age,odometer_km,engine_hours,load_factor,avg_speed_kmh,idle_time_pct,tire_pressure_ok,ac_usage,maintenance_score,fuel_efficiency_kml
9.5,333394,4053,0.77,28.5,36.9,1,1,86.8,2.6
3.0,71150,1351,0.61,33.4,40.0,0,1,63.2,4.46
6.3,194872,3012,0.7,36.3,32.1,1,1,94.6,4.72
11.3,238132,5748,0.76,28.8,22.0,1,0,51.1,3.58
1.5,26963,531,0.4,44.6,5.4,1,0,88.8,9.3
4.2,145288,1339,0.85,24.5,29.4,1,1,72.8,4.03
4.1,72427,2640,0.96,65.0,18.6,1,1,59.8,4.54
6.5,141170,3685,0.57,67.3,27.2,1,1,45.1,4.8
14.7,534954,7677,0.76,54.5,26.2,1,1,50.3,3.87
1.0,23958,625,0.79,25.4,21.8,1,0,91.8,7.0
7.8,305978,5554,0.73,73.4,38.1,0,1,76.4,3.17
2.7,106256,1382,0.64,77.9,5.8,1,1,54.2,6.57
14.6,316056,9035,0.91,32.1,29.9,0,0,69.8,2.0
1.7,27234,1320,0.56,62.3,19.3,1,1,46.5,5.47
6.1,197522,4358,0.25,70.5,30.0,1,1,45.9,5.16
11.1,290815,5678,0.88,52.4,28.6,1,0,94.5,5.08
10.6,185144,6577,0.74,39.4,5.4,1,1,67.5,4.86
6.3,207273,2464,0.88,48.7,15.0,1,1,61.7,6.3
5.2,82019,3016,0.31,50.7,11.6,1,1,96.9,9.07
6.0,219213,4716,0.22,44.0,10.8,1,1,63.9,7.18
4.0,73203,2217,0.95,75.8,30.5,1,1,60.2,4.1
3.1,56003,2353,0.32,64.6,13.4,1,1,56.4,6.17
7.2,140505,3649,0.85,34.5,21.6,0,1,73.9,3.58
4.0,157119,3220,0.86,55.1,13.6,1,1,73.5,5.81
4.3,139401,2542,0.77,61.3,25.3,1,0,41.0,4.54
9.9,345135,3164,0.31,28.4,30.2,1,1,79.2,3.51
14.5,362343,8621,0.73,41.5,16.6,1,0,87.3,5.41
9.1,211947,3959,0.91,74.3,26.1,1,0,77.0,4.54
1.2,24089,365,0.54,54.0,33.9,0,0,92.2,7.82
1.1,30630,805,0.53,33.0,8.3,1,1,56.6,6.75
14.3,410954,6249,0.55,27.4,29.9,1,0,51.5,3.44
4.5,137323,3114,0.27,51.1,16.3,1,1,81.8,8.34
1.4,29592,613,0.91,52.9,9.3,1,1,51.3,6.65
9.0,347892,3569,0.9,40.1,24.1,1,1,45.5,4.24
9.4,180022,7362,1.0,57.8,12.9,1,0,45.8,6.21
9.7,380750,4677,0.67,24.1,33.7,1,1,86.1,2.82
4.0,61655,2409,0.8,28.7,6.5,1,0,41.7,4.93
0.2,6126,137,0.36,52.8,8.5,1,0,57.4,9.47
14.5,337768,8399,0.73,23.7,23.2,1,1,47.8,2.26
3.8,98707,2850,0.72,72.9,25.6,1,0,85.3,5.4
10.1,296775,6462,0.92,28.5,30.5,1,1,70.2,2.13
10.6,274417,5320,0.86,60.4,14.1,1,1,52.3,2.39
9.2,232149,6690,0.95,43.5,34.5,0,0,85.0,3.8
4.7,156382,1833,0.9,44.0,38.4,1,1,85.0,6.28
4.1,130724,2326,0.89,65.9,22.5,1,0,71.4,4.96
9.0,321233,6950,0.25,50.0,31.6,0,0,56.6,4.63
13.0,276055,7960,0.88,63.5,23.4,1,1,75.2,3.56
14.2,429413,10061,0.69,50.3,7.4,1,0,96.0,6.43
1.6,47070,996,0.5,55.6,16.4,0,1,43.1,7.72
2.3,56304,1671,0.25,65.6,8.1,0,0,56.0,6.88
14.2,384764,10944,0.74,56.4,39.6,1,1,57.1,2.99
11.0,252387,4822,0.46,56.9,13.0,1,1,77.9,6.51
13.2,245642,5097,0.57,67.4,27.3,1,1,79.1,4.36
3.0,61839,1647,0.75,76.9,15.0,0,1,52.4,4.72
8.8,155456,5737,0.93,42.6,27.9,0,1,53.0,3.88
10.5,337354,4350,0.86,54.6,12.4,0,1,95.7,5.6
10.2,321538,3081,0.56,25.2,32.5,1,0,85.4,4.69
6.1,237331,2886,0.51,41.5,8.9,1,1,96.1,7.64
0.2,7676,181,0.39,44.7,36.3,1,1,89.8,8.38
8.7,142535,5662,0.5,70.1,34.4,1,1,64.1,4.23
3.8,140874,1901,0.29,50.8,28.8,1,1,47.3,6.77
6.8,246966,2676,0.98,63.9,7.4,1,1,77.8,4.18
14.4,374649,6866,0.66,21.1,12.3,0,1,61.1,2.3
6.0,177450,2304,0.3,47.9,35.1,0,1,65.5,5.76
12.6,496347,4449,0.48,74.1,9.3,1,1,65.6,3.38
2.8,80057,2131,0.64,33.5,10.5,0,1,96.2,6.48
10.1,379601,8058,0.63,21.9,24.0,1,0,44.1,3.97
14.7,250250,5599,0.23,46.0,14.6,1,1,51.6,5.98
1.5,30226,500,0.96,62.3,12.8,1,1,76.5,5.31
0.1,3247,58,0.42,47.3,25.2,1,1,93.0,9.05
6.5,192634,3452,0.21,47.6,18.0,1,1,95.1,8.16
1.4,49192,559,0.26,60.2,9.9,0,1,73.5,7.41
11.2,445736,5060,0.66,35.3,23.7,1,0,42.1,2.61
13.7,339132,5493,0.31,65.1,18.5,1,0,61.8,4.92
6.5,105372,4473,0.23,29.2,30.7,1,0,95.1,6.96
3.9,135937,2547,0.5,43.7,8.6,1,0,70.0,8.03
6.5,196195,4024,0.7,59.4,26.7,1,1,83.6,6.48
10.9,216639,5357,0.29,69.7,20.3,0,1,56.2,4.86
0.1,3717,102,0.45,67.5,19.2,1,0,41.5,6.38
8.8,296711,6939,0.53,63.3,13.1,0,0,74.7,4.74
9.2,315173,3558,0.33,41.5,6.1,1,0,90.1,7.79
9.6,262955,3936,0.6,27.3,34.7,1,0,99.4,3.87
3.6,82156,2043,0.27,33.0,16.4,0,1,90.8,6.95
10.7,421401,3702,0.24,71.9,28.8,1,0,73.2,4.97
1.4,43298,710,0.62,71.4,38.2,1,0,76.5,5.58
3.0,75342,1766,0.4,77.1,24.8,1,1,89.4,6.65
13.2,289718,7384,0.28,24.6,18.9,1,0,41.2,4.94
11.1,368744,5158,0.54,52.2,14.4,0,1,97.1,5.6
0.2,4341,118,0.93,58.9,37.7,1,1,71.9,6.46
3.7,71878,2904,0.78,62.6,28.9,0,0,97.1,4.99
3.2,90841,1296,0.85,58.6,28.3,1,1,85.9,6.22
4.1,90380,2549,0.9,66.2,19.9,1,1,49.1,4.63
3.7,114085,1195,0.98,41.6,34.6,1,0,49.9,5.45
0.9,16834,313,0.81,30.8,30.0,0,0,61.2,5.29
6.9,215979,3965,0.69,32.3,14.9,1,1,55.8,4.61
11.0,242708,3874,0.49,20.7,26.0,0,1,66.4,3.85
9.1,136570,2832,0.35,41.0,20.1,1,1,76.2,7.82
10.1,183426,3893,0.75,25.5,5.2,1,0,66.2,5.55
1.2,46669,709,1.0,39.3,33.3,1,0,43.4,4.46
14.3,523565,9301,0.57,57.7,9.3,1,1,98.5,5.71
12.6,262115,5047,0.78,73.7,22.8,1,1,65.5,3.0
12.1,416143,7658,0.6,70.4,16.8,1,1,91.1,3.95
12.3,372988,4830,0.55,35.2,17.0,1,0,44.4,3.85
14.0,549450,8489,0.53,28.0,21.7,0,1,88.6,2.86
8.2,198708,4131,0.6,31.6,39.9,1,1,50.4,3.68
3.0,96245,1883,0.49,78.3,19.3,1,1,80.8,6.91
9.3,153472,7379,0.8,53.0,11.4,1,0,79.7,6.53
11.1,277535,8568,0.9,31.0,26.5,1,1,94.6,2.41
11.1,432738,3344,0.91,70.4,13.3,1,1,59.2,3.91
7.8,222720,5809,0.38,43.7,8.7,1,0,46.5,6.77
1.0,22794,342,0.92,74.0,6.8,1,1,91.9,6.68
5.6,100238,4323,0.47,35.6,5.8,1,1,59.9,6.55
13.8,450092,6090,0.45,43.6,20.1,1,0,54.0,5.64
8.8,272833,4305,0.78,50.3,19.9,1,1,69.2,6.3
8.1,196613,2792,0.44,73.6,11.5,1,0,48.8,5.21
4.0,156366,1436,0.24,72.1,32.4,1,1,57.8,6.05
5.5,85969,3666,0.5,54.5,9.5,0,1,63.1,7.25
13.4,303430,10370,0.78,33.3,37.0,1,1,56.6,3.38
10.0,380151,6052,0.46,44.2,25.6,1,1,67.0,5.92
11.8,271925,7771,0.7,78.5,6.0,1,1,63.1,4.13
6.8,145206,4641,0.73,56.5,38.7,1,1,86.5,5.22
9.5,268065,4078,0.79,66.9,15.8,0,1,95.1,2.81
3.7,132618,1202,0.92,47.0,20.7,0,0,46.1,5.97
10.6,186016,3184,0.55,51.9,14.9,1,0,89.4,7.43
6.4,247424,3049,0.33,45.7,30.5,1,1,95.9,7.33
6.6,231519,2793,0.46,62.2,22.0,1,0,81.2,4.42
9.7,190231,3225,0.55,71.1,9.6,1,1,99.8,5.09
14.0,460653,5474,0.77,50.4,8.6,1,1,60.1,4.69
1.0,23641,348,0.21,48.9,30.4,1,0,89.8,9.83
12.4,309988,9370,0.45,40.4,13.3,1,0,80.4,6.4
4.4,151669,1623,0.82,30.6,9.8,1,1,59.4,5.67
6.7,260156,3788,0.74,76.4,22.5,1,1,82.3,3.98
0.3,5971,196,0.79,39.0,33.1,1,0,70.6,5.73
4.5,115221,2582,0.85,68.0,14.8,1,1,51.3,4.6
7.5,203743,2635,0.83,62.9,14.7,1,1,50.4,4.66
0.8,20567,387,0.75,67.5,34.2,1,1,82.8,5.22
7.4,177382,2399,0.55,76.2,10.2,1,1,82.7,6.57
13.9,226772,6923,0.99,57.4,26.6,0,0,71.8,3.72
1.6,50808,623,0.66,73.9,38.4,1,1,70.1,4.52
11.5,297047,6660,0.36,30.1,34.4,1,0,50.8,3.16
6.1,122102,3972,0.43,57.6,7.2,0,0,65.8,7.27
9.8,347905,5563,0.75,66.3,16.2,1,0,92.3,4.72
3.9,136874,2019,0.94,36.3,10.0,1,0,91.3,5.58
2.4,64977,1181,0.34,64.4,38.2,1,1,79.7,5.46
2.4,54063,1735,0.27,66.7,39.5,0,0,99.8,6.78
1.1,32728,433,0.91,69.9,13.2,1,1,93.6,4.69
2.8,61831,1858,0.93,38.8,28.4,0,1,48.7,3.6
10.0,208235,6762,0.42,60.9,34.5,1,1,63.9,3.32
13.2,439913,6740,0.5,38.3,13.2,0,1,47.9,2.51
12.2,195489,5479,0.73,64.3,11.6,1,1,68.0,4.26
10.3,178504,5501,0.46,47.8,5.4,0,0,86.6,7.12
1.7,25128,574,0.9,55.9,19.4,1,1,49.3,6.39
4.3,81653,1401,0.29,45.0,36.5,1,0,92.8,8.42
4.6,77722,1653,0.23,29.7,36.6,0,1,74.1,5.34
3.7,149581,1476,0.37,30.7,9.5,1,0,84.9,8.1
7.7,171653,4265,0.43,24.7,12.2,1,1,42.7,5.46
8.0,150478,5821,0.29,57.1,19.3,1,0,45.6,6.48
5.4,112552,2237,0.25,70.9,32.3,1,0,77.3,7.02
5.3,203799,4073,0.8,21.3,26.4,1,1,90.3,4.81
12.4,348043,9662,0.33,24.0,23.0,1,1,92.4,5.5
11.8,285572,9228,0.93,47.4,25.7,1,0,81.3,4.65
4.6,170064,3319,0.49,64.3,8.4,0,1,52.1,5.52
13.7,340954,6605,0.74,29.5,21.7,1,0,51.7,3.14
14.3,334084,4807,0.38,36.3,39.7,1,1,92.9,3.29
4.9,98915,2864,0.39,33.9,8.1,1,1,46.8,6.75
5.3,129958,3080,0.66,43.9,23.2,1,0,81.2,7.99
7.6,173815,5499,0.65,33.5,15.3,1,1,72.0,3.85
14.1,450787,11265,0.81,41.2,23.9,0,0,65.3,4.01
13.1,292334,7283,0.81,63.7,25.1,0,0,66.4,2.26
1.5,45279,727,0.74,56.7,25.2,1,1,96.7,6.27
5.9,98069,2315,0.56,24.9,34.8,1,1,91.7,5.37
8.3,164204,2510,0.91,58.3,18.6,1,1,91.9,6.25
7.5,190072,4185,0.7,48.6,23.1,0,0,64.4,6.03
2.9,111734,1680,0.99,76.1,5.4,1,1,46.4,5.19
12.9,314730,9178,0.86,37.4,32.6,1,1,99.9,3.39
10.2,320889,5608,0.24,63.6,14.1,0,1,48.7,4.09
12.6,268682,9530,0.46,63.9,33.6,0,0,70.9,3.54
12.9,234131,7910,0.66,33.3,14.3,1,1,55.9,4.07
11.2,184807,8084,0.78,74.2,5.4,1,1,70.6,5.24
6.6,149125,2465,0.64,49.5,10.4,1,1,58.3,6.73
9.2,173470,6664,0.83,60.7,39.5,1,0,93.8,3.73
2.4,46547,1534,0.43,28.8,16.2,0,1,98.1,6.76
10.1,343751,3891,0.35,35.5,8.8,1,1,64.6,4.44
2.7,41397,1062,0.24,55.2,9.2,1,1,44.2,8.78
10.4,301298,7945,0.66,39.1,15.9,1,1,79.8,3.56
3.4,84331,1089,0.75,50.0,6.3,1,0,62.6,7.88
1.8,48779,937,0.46,42.4,22.9,1,0,99.2,8.72
2.5,72074,1132,0.69,58.4,12.5,1,1,45.4,6.29
0.0,682,19,0.24,49.2,23.2,0,0,47.1,7.43
10.8,241256,7760,0.28,20.3,9.9,1,1,82.0,5.28
11.0,366219,5275,0.76,59.0,20.0,1,1,85.5,4.99
7.7,284104,3966,0.49,45.3,25.9,1,0,68.3,6.96
2.4,47960,1914,0.74,40.5,7.2,1,1,56.6,7.47
1.3,21858,867,0.87,25.6,19.0,1,1,58.6,5.68
0.3,10744,215,0.88,33.2,15.6,0,1,60.3,5.98
2.5,59041,1291,0.34,33.4,13.4,1,1,53.5,7.14
13.4,384622,5573,0.59,76.1,26.2,1,0,91.0,3.78
3.6,86912,1833,0.79,46.0,25.6,1,1,43.9,5.57
5.3,96424,3497,0.82,22.5,27.1,1,1,64.4,4.65
1.6,46984,561,0.83,28.3,10.6,1,1,84.9,5.98
3.3,93820,1452,0.38,24.7,15.0,0,0,40.2,6.72
7.8,156350,2518,0.35,55.3,12.3,0,0,92.7,8.15
9.1,239729,4706,0.67,31.2,23.9,1,1,82.4,4.39
3.7,128529,2627,0.79,49.9,21.1,1,0,44.4,6.57
0.9,25772,270,0.46,42.2,16.6,1,1,93.7,8.89
5.9,102194,3740,0.28,68.2,32.5,1,0,69.2,5.58
3.5,100826,2692,0.77,39.2,8.3,1,0,79.1,6.55
3.3,107258,1378,0.44,47.5,39.1,1,0,92.9,7.27
14.4,501302,9313,0.33,63.3,9.1,0,0,92.9,5.38
9.2,284065,7281,0.32,46.0,32.1,1,1,64.5,5.41
8.4,157177,6525,0.45,67.6,17.9,1,1,54.3,5.19
6.2,204277,2604,0.67,59.7,35.3,1,0,55.4,5.12
6.4,205466,2253,0.49,44.6,7.6,1,0,86.0,7.54
8.1,126658,3036,0.22,50.2,18.1,1,0,95.8,7.38
10.4,264229,6801,0.28,78.0,16.7,0,0,44.3,4.7
10.5,245650,6982,0.43,59.7,39.8,1,1,40.9,4.27
2.6,81731,1641,0.73,74.3,39.5,1,1,89.4,5.5
7.5,153060,3511,0.28,30.7,11.6,1,1,63.2,6.21
6.2,183971,2378,0.65,49.0,27.0,1,1,56.6,5.85
13.1,493982,7709,0.3,74.5,23.7,1,1,51.3,2.55
9.5,330975,5132,0.37,39.4,10.4,1,1,60.8,5.25
8.0,303818,5307,0.34,78.1,10.9,0,1,98.3,5.34
1.7,68307,901,0.25,25.8,39.6,1,1,98.6,5.78
9.1,138692,4264,0.74,74.2,20.8,1,1,59.9,4.35
1.8,53741,785,0.57,46.7,9.4,1,0,97.8,8.41
5.1,128076,2052,0.86,24.4,12.5,1,1,58.0,3.78
2.1,78198,927,0.28,72.8,14.4,1,1,91.3,8.1
10.4,221069,3607,0.32,35.1,22.9,1,1,52.7,4.22
3.1,122284,1465,0.45,21.3,16.7,1,0,89.6,6.04
5.9,178351,1871,0.81,28.1,20.9,1,1,61.2,3.85
13.4,468059,5283,0.44,59.5,10.8,1,1,51.7,4.7
3.1,52530,2064,0.53,78.7,16.4,0,0,96.1,7.24
7.6,149191,3525,0.44,26.7,7.5,1,1,52.9,4.76
6.3,213578,3988,0.26,47.7,36.1,0,1,99.5,5.97
0.3,4227,179,0.95,30.8,12.0,1,0,46.5,6.29
11.9,421216,7023,0.64,64.7,31.5,1,1,40.6,2.0
1.0,15896,807,0.83,27.1,17.2,1,0,92.2,6.72
7.1,223573,2210,0.73,34.4,21.6,1,1,75.2,4.22
8.4,202915,5629,0.61,31.8,15.2,1,1,65.3,5.76
9.4,285501,7347,0.27,53.2,29.4,0,1,44.9,4.53
10.3,334683,7552,0.71,72.4,34.6,0,1,74.5,2.76
3.8,89514,1459,0.32,50.7,15.0,1,1,63.6,8.72
0.1,2649,69,0.53,23.5,13.5,0,1,69.0,6.36
10.9,181669,4191,0.7,53.8,28.9,1,0,77.8,5.21
8.0,238823,4826,0.83,67.9,11.8,1,1,78.4,4.97
12.5,351375,8229,0.75,27.9,27.4,1,0,97.6,4.18
12.3,413426,5650,0.74,24.4,8.3,1,0,79.3,3.74
12.6,350951,7207,0.32,31.3,26.7,1,1,60.4,4.45
7.3,185994,4697,0.48,64.8,23.0,1,1,59.8,4.83
5.0,124871,2556,0.23,55.5,9.0,1,1,68.6,8.57
11.9,185951,8632,0.78,52.4,27.7,0,0,55.6,5.19
6.8,158329,4642,0.96,35.0,20.6,1,0,62.6,4.61
2.8,108416,914,0.41,39.9,12.6,1,1,90.5,7.01
12.8,472444,7830,0.27,78.0,17.4,1,0,91.6,4.51
13.2,307587,5529,0.58,34.4,22.2,1,0,77.7,5.34
7.0,207705,4048,0.89,74.1,8.2,0,1,75.0,4.01
1.1,41085,884,0.64,54.8,38.5,1,1,65.6,6.75
5.8,151438,4302,0.24,27.4,28.3,1,0,78.2,6.38
12.1,186207,6054,0.98,48.0,8.6,0,0,88.4,5.8
13.5,228096,6030,0.86,76.9,33.8,0,1,84.3,3.39
3.1,84725,1273,0.31,45.1,16.3,1,1,42.1,7.68
1.0,39417,569,0.94,71.8,25.9,1,0,83.9,5.62
13.2,425474,4700,0.56,35.4,14.7,1,1,83.2,4.65
5.8,97972,3357,0.5,54.3,30.7,1,0,45.9,6.3
8.1,160367,2443,0.57,70.6,30.3,1,1,49.0,4.38
14.5,497824,6708,0.87,75.2,24.3,1,0,87.3,2.69
1.0,35981,409,0.73,49.1,13.4,1,1,73.5,8.28
9.7,296045,7640,0.25,58.4,13.9,1,1,89.3,7.59
1.1,34582,738,0.97,20.2,18.4,0,1,51.1,4.41
5.6,88470,2674,0.32,35.2,10.1,1,1,41.8,5.11
12.1,430603,4177,0.8,36.7,16.8,1,1,49.7,2.0
6.5,225667,3631,0.71,25.6,29.0,0,1,67.2,2.75
15.0,321231,6084,0.35,36.8,34.1,0,0,71.4,3.1
8.4,274360,4765,0.34,39.3,16.6,1,0,91.5,4.8
4.8,98138,3457,0.9,78.1,13.2,1,1,83.0,5.26
3.3,52854,2007,0.54,60.1,34.1,1,1,99.4,5.96
5.3,105306,3244,0.72,45.6,36.2,1,1,44.7,5.7
5.6,108774,3188,0.6,79.3,19.4,1,1,47.8,5.17
1.0,24164,787,0.78,29.2,5.9,1,1,45.1,6.47
5.5,141147,4246,0.58,48.6,29.3,1,1,72.3,6.57
7.0,192985,3874,0.43,58.8,32.4,1,1,56.0,5.74
10.8,291829,4910,0.49,23.3,5.6,1,0,81.0,5.46
9.9,214424,5219,0.89,63.0,25.8,0,0,48.0,2.4
10.6,167225,4181,0.57,26.0,25.6,1,1,46.2,3.83
0.1,3780,78,0.37,28.4,18.3,1,0,67.6,6.59
3.3,81278,1796,0.95,29.6,31.2,0,0,62.6,4.62
9.9,222989,3490,0.84,75.7,20.0,1,0,89.7,3.97
7.3,266244,2895,0.24,61.0,28.7,1,1,90.3,5.55
0.1,2683,43,1.0,59.3,23.1,0,1,47.0,6.13
12.1,439787,8976,0.76,53.3,13.7,1,0,88.7,6.05
11.6,317330,6760,0.33,37.6,26.2,1,1,73.8,3.41
8.2,150321,5271,0.39,57.3,30.8,1,0,70.2,6.44
1.0,32307,468,0.75,44.6,39.1,1,1,45.7,6.2
11.5,231700,6734,0.82,28.7,18.3,0,1,84.4,4.37
8.8,227917,4585,0.39,61.4,7.3,0,1,43.6,4.71
11.7,195002,7384,0.41,27.8,39.6,1,1,56.7,3.1
11.3,401802,3668,0.45,31.4,26.8,1,0,45.7,4.48
12.0,218599,6584,0.68,69.1,38.1,1,1,71.8,3.37
7.8,291981,3481,0.34,59.6,8.6,1,0,78.7,8.34
2.1,77050,975,0.28,57.9,17.0,1,0,93.5,8.56
10.1,267939,7857,0.74,45.1,9.7,1,1,84.0,6.39
9.3,312804,3642,0.82,43.8,34.2,1,1,97.7,4.41
11.1,339426,5073,0.6,61.4,35.8,1,1,85.7,2.68
2.5,89383,1414,0.49,64.4,22.5,1,1,57.9,6.04
2.9,75441,2139,0.55,50.6,11.5,0,1,72.9,7.88
13.4,462726,6789,0.51,78.2,9.4,1,1,67.5,3.57
11.2,298807,7559,0.97,77.3,25.6,0,0,74.0,3.41
13.6,524831,9920,0.81,44.7,22.7,1,1,74.3,3.61
11.4,309093,5178,0.37,69.2,29.3,1,1,82.1,4.09
9.0,237956,4446,0.51,52.6,15.7,1,0,45.0,6.17
9.8,339758,4693,0.64,50.7,19.1,0,1,84.8,5.24
13.3,473987,9555,0.69,23.3,5.7,1,0,48.6,4.08
8.7,250585,2797,0.57,54.4,26.4,1,1,41.6,4.6
9.5,184927,4309,0.85,74.0,19.8,0,1,71.1,3.16
2.3,62655,1501,0.81,66.8,37.2,1,0,74.9,4.37
7.1,278679,4142,0.6,67.2,27.5,1,0,42.1,4.9
10.7,363478,5568,0.88,29.6,19.0,1,1,70.9,3.0
4.1,143379,2316,0.8,41.5,14.2,0,1,72.1,6.0
3.0,47997,1210,0.82,34.0,36.7,1,1,43.1,3.83
4.7,125671,2426,0.97,39.0,5.6,1,1,82.7,5.9
3.6,112897,1995,0.41,54.8,16.4,1,0,52.6,8.05
3.2,115250,2420,0.41,41.9,38.0,1,0,87.7,7.1
6.4,103442,2743,0.91,53.6,27.9,1,1,58.6,5.13
13.6,494467,9994,0.82,46.3,23.6,1,1,68.7,2.99
7.6,218365,4732,0.94,37.2,12.1,0,0,93.5,4.68
2.8,56187,874,0.25,25.7,34.2,1,1,88.4,7.08
1.2,26476,765,0.7,73.5,12.1,1,0,86.9,6.73
10.4,230235,3318,0.32,20.7,13.7,0,1,49.6,4.78
5.7,162334,4586,0.6,20.1,11.7,1,0,42.9,5.02
12.3,200841,9077,0.32,69.6,10.5,1,0,76.3,5.09
9.9,187599,4439,0.3,79.8,38.4,0,0,64.6,4.41
11.9,421817,5120,0.21,63.6,26.1,1,0,94.5,6.08
4.1,74711,2002,0.7,20.9,27.3,1,0,61.0,5.43
10.4,216379,4965,0.49,33.6,38.4,1,1,64.6,3.34
4.0,104308,1926,0.28,78.3,13.1,1,1,71.6,6.59
14.1,393395,6467,0.46,68.5,5.2,1,0,87.8,5.91
9.5,325412,5828,0.34,54.0,26.0,0,1,56.1,5.43
4.9,127452,1860,0.95,34.2,22.8,0,1,96.5,4.11
4.0,140469,2923,0.46,20.9,21.7,1,0,72.4,6.06
2.9,87231,2022,0.47,21.3,7.2,1,1,90.5,7.3
10.4,185756,5608,0.87,56.7,20.9,0,0,71.5,5.32
3.3,62033,2383,0.72,21.3,15.1,1,0,86.3,7.16
8.9,231506,3782,0.77,79.6,14.6,1,1,43.1,4.41
4.0,98929,1226,0.71,31.0,12.8,1,0,88.0,6.45
9.9,333519,6053,0.96,62.6,16.6,1,1,71.4,3.29
12.2,360836,6466,0.37,29.3,17.4,1,0,67.0,4.74
11.7,288297,6811,0.99,52.4,15.8,1,1,46.7,3.85
11.4,219913,8556,0.86,24.8,39.3,1,1,84.5,3.28
2.8,58206,2210,0.67,66.0,37.6,1,0,47.9,4.6
1.3,38961,818,0.73,55.1,25.1,1,1,51.5,6.98
10.5,268249,7151,0.72,25.2,39.3,0,1,47.6,2.87
5.5,154005,1889,0.25,70.9,39.7,0,1,40.4,4.39
6.5,124950,2467,0.37,52.8,17.5,0,1,79.7,7.25
0.5,14752,311,0.97,75.3,20.6,0,0,56.3,4.8
3.9,141392,2008,0.63,75.0,38.6,1,1,49.0,4.04
0.5,10835,264,0.5,75.2,26.3,1,0,59.2,5.84
13.2,359866,5991,0.81,24.7,12.5,1,0,69.9,3.86
3.7,143804,2204,0.62,27.3,29.1,1,0,70.2,4.25
8.4,195049,3282,0.21,79.3,12.2,1,1,62.0,6.35
0.6,17468,359,0.79,49.3,16.9,0,1,69.7,7.5
10.0,172596,3870,0.79,34.3,13.0,1,0,65.6,4.63
4.8,146091,1608,0.33,66.2,13.6,1,0,89.4,6.75
13.5,232213,6265,0.97,35.9,5.2,1,0,41.8,3.34
13.3,519295,5536,0.38,63.6,35.8,1,0,92.1,2.56
4.9,160490,3633,0.57,70.2,15.4,0,0,54.6,5.61
13.5,469004,4426,0.29,67.1,8.0,1,0,83.3,4.92
14.9,487160,5802,0.68,36.4,8.0,1,0,64.3,4.13
12.4,368258,7111,0.5,44.1,24.5,1,1,57.7,5.01
12.7,332640,6850,0.48,44.8,39.8,1,1,76.9,4.66
3.7,136180,1206,0.86,49.5,10.1,0,1,86.1,7.0
8.7,336687,2627,0.21,30.0,8.5,1,1,67.0,5.2
1.0,27719,801,0.84,47.1,20.3,1,0,68.0,7.19
1.4,54514,896,0.66,50.6,24.7,1,1,43.5,6.78
15.0,443258,7233,0.99,51.9,15.3,1,0,95.4,4.34
4.9,139440,2622,0.67,69.2,15.6,1,1,90.8,5.52
11.2,295855,4863,0.24,51.0,19.9,1,1,63.9,6.06
12.1,244809,5716,0.24,33.8,16.0,1,1,85.9,5.39
12.9,194252,8038,0.91,59.8,37.0,0,1,58.8,4.4
15.0,314816,11095,0.87,67.8,6.5,1,1,83.8,3.42
3.6,100498,1420,0.48,39.2,13.2,1,0,71.0,6.28
0.6,14828,436,0.69,58.7,33.3,1,1,67.6,6.84
6.2,161673,2225,0.59,28.8,34.2,1,1,43.4,4.62
2.0,77104,795,0.97,40.5,8.9,1,0,97.9,8.74
0.3,7992,107,0.96,74.6,39.1,1,1,90.2,5.95
5.4,142213,2003,0.99,74.7,29.3,0,1,87.6,3.81
11.8,215582,8919,0.89,54.5,14.5,0,0,58.3,5.12
8.5,137573,4499,0.93,62.1,21.0,1,1,57.4,3.17
4.7,161324,1590,0.37,71.2,15.4,1,1,74.4,6.02
9.8,287260,7654,0.86,77.5,10.3,1,0,90.8,4.15
3.5,118391,2574,0.77,49.4,15.2,1,1,96.1,7.7
0.2,4044,146,0.97,53.7,25.3,1,1,56.1,6.51
11.5,335884,8791,0.66,44.9,33.9,1,1,76.4,4.68
9.4,199670,3837,0.27,24.3,17.7,0,1,83.4,4.89
11.4,236713,8212,0.68,45.4,17.2,1,0,53.6,5.92
0.6,8929,377,0.75,67.4,21.4,1,0,64.4,4.93
12.6,229268,9228,0.38,68.3,27.6,1,0,51.2,3.91
9.3,211243,6491,0.52,73.5,31.3,1,0,81.9,4.6
8.5,151457,3999,0.68,23.1,16.4,1,1,91.8,4.18
9.4,371456,6439,0.5,51.6,25.5,1,1,92.7,6.1
13.0,294545,5592,0.5,26.4,18.6,1,1,80.2,4.11
8.8,160745,4088,0.31,32.0,30.1,1,0,60.8,5.32
8.7,174085,3084,0.95,74.0,10.8,0,0,79.7,5.34
14.9,441237,11406,0.8,49.8,14.0,1,1,91.9,4.85
11.4,188438,5057,0.2,65.5,19.9,1,1,77.6,5.87
6.6,242560,3717,0.81,23.9,36.1,1,1,64.8,4.03
10.6,414225,5259,0.79,45.0,25.1,1,1,95.2,5.18
5.8,123592,4554,0.21,60.5,38.8,1,1,90.1,5.26
3.4,90128,1605,0.5,28.0,8.6,1,1,92.9,6.18
9.0,139246,6171,0.69,39.5,21.1,1,1,94.2,5.14
13.9,431852,10132,0.56,23.9,19.7,1,1,63.6,2.9
13.9,353280,7217,0.82,59.1,26.0,1,0,91.6,5.37
